순번,행정구역(구),행정구역(동),행정구역(리),지번,교차로,신호등존재유무,가로길이,세로길이,면적,경도,위도,
1222,부산진구,전포동,,343-14,진여중윗길,유,6,11,67,129.06835,35.15437003,진여중윗길
1256,부산진구,전포동,,357-101,진여중정문(동성중고교),유,6,10,62,129.0683671,35.15317171,진여중정문(동성중고교)
1292,부산진구,전포동,,358-8,진여중정문(동성중고교),유,6,10,63,129.0683758,35.1518944,진여중정문(동성중고교)
3208,강서구,대저1동,,1406-18,진흥주유소,유,6,9,54,128.9696522,35.21492802,진흥주유소
862,남구,대연동,,535-7,차량등록사업소,유,12,14,95,129.1033905,35.13059298,차량등록사업소
952,남구,대연동,,556-2,차량등록사업소,유,8,11,84,129.1016689,35.13150989,차량등록사업소
953,남구,대연동,,556-2,차량등록사업소,유,4,12,49,129.1016283,35.13137231,차량등록사업소
954,남구,대연동,,555-14,차량등록사업소,유,4,12,50,129.1012668,35.13149331,차량등록사업소
955,남구,대연동,,535-7,차량등록사업소,유,7,11,69,129.1033504,35.13048207,차량등록사업소
956,남구,대연동,,535-7,차량등록사업소,유,7,8,52,129.1031742,35.13062725,차량등록사업소
957,남구,대연동,,535-7,차량등록사업소,유,6,11,70,129.1034654,35.13073461,차량등록사업소
1075,동래구,명장동,,585-5,창신아파트,유,7,8,60,129.1078612,35.20460522,창신아파트
2549,연제구,거제동,,1475,창신주유소,유,13,11,107,129.0672205,35.19309818,창신주유소
2608,연제구,거제동,,1475,창신주유소,유,10,31,316,129.0670565,35.19277294,창신주유소
2615,동래구,사직동,,985-15,창신초교뒤,유,9,23,199,129.0646227,35.19244543,창신초교뒤
2616,연제구,거제동,,1185-3,창신초교뒤,유,9,26,220,129.0647403,35.19197226,창신초교뒤
3295,금정구,남산동,,99-30,천일아파트,유,7,11,77,129.0889584,35.26699728,천일아파트
3296,금정구,남산동,,99-30,천일아파트,유,7,10,66,129.089113,35.26711285,천일아파트
3297,금정구,남산동,,101-10,천일아파트,유,7,10,67,129.0892556,35.26696237,천일아파트
3326,금정구,남산동,,604,천일아파트,유,7,11,70,129.0891074,35.26687421,천일아파트
474,해운대구,우동,,1291-8,천일자동차학원(센텀시티입구),유,7,19,131,129.1289029,35.16758419,천일자동차학원(센텀시티입구)
475,해운대구,우동,,1291-8,천일자동차학원(센텀시티입구),유,8,39,289,129.128903,35.1672903,천일자동차학원(센텀시티입구)
476,해운대구,우동,,1291-8,천일자동차학원(센텀시티입구),유,15,29,250,129.1292273,35.16718669,천일자동차학원(센텀시티입구)
477,해운대구,우동,,1291-8,천일자동차학원(센텀시티입구),유,9,37,305,129.1291994,35.1675178,천일자동차학원(센텀시티입구)
2202,사상구,괘법동,,124-34,철구공단입구,유,6,16,99,128.9797496,35.1584685,철구공단입구
1457,부산진구,범천동,,455-2,철도공작창,유,10,31,311,129.0546227,35.1521763,철도공작창
1458,부산진구,범천동,,1610-17,철도공작창,유,12,41,261,129.0550052,35.15157994,철도공작창
2103,해운대구,반송동,안평리,45931,철마실로암묘지입구,유,8,25,203,129.1617525,35.2361806,철마실로암묘지입구
1847,기장군,철마면,와여리,567-3,철마초등학교,유,5,6,25,129.1497726,35.27471648,철마초등학교
1848,기장군,철마면,와여리,567-3,철마초등학교,유,6,11,69,129.1499191,35.27463106,철마초등학교
1836,기장군,철마면,와여리,567-3,철마초등학교주변(국도17호선),유,13,7,84,129.1504221,35.27448954,철마초등학교주변(국도17호선)
2142,기장군,기장읍,청강리,257-3,청강사거리,유,11,19,112,129.2177135,35.23606383,청강사거리
2143,기장군,기장읍,청강리,702-3,청강사거리,유,6,22,137,129.2177077,35.23574362,청강사거리
2144,기장군,기장읍,청강리,254-2,청강사거리,유,6,28,144,129.2179271,35.23578173,청강사거리
2145,기장군,기장읍,청강리,254-2,청강사거리,유,6,23,142,129.217941,35.23612138,청강사거리
163,해운대구,반송동,,788-16,청년회방범초소앞,유,9,16,111,129.1526878,35.22978419,청년회방범초소앞
2204,사상구,감전동,,174,청도슈퍼,유,6,12,68,128.9831173,35.15470446,청도슈퍼
2205,사상구,감전동,,174,청도슈퍼,유,5,10,55,128.9828563,35.15475339,청도슈퍼
2252,사상구,감전동,,174,청도슈퍼,유,7,13,90,128.9826494,35.15349245,청도슈퍼
2253,사상구,감전동,,174,청도슈퍼,유,6,13,78,128.9829421,35.15463611,청도슈퍼
3255,강서구,명지동,,510-1,청량사입구,유,16,32,274,128.9192849,35.1147074,청량사입구
3256,강서구,명지동,,400-2,청량사입구,유,6,14,86,128.9195684,35.114829,청량사입구
3375,금정구,남산동,,17593,청룡초교,유,4,6,22,129.0928723,35.27093668,청룡초교
3419,금정구,남산동,,48-17,청룡초교,유,10,23,203,129.0926974,35.27084078,청룡초교
1599,영도구,청학동,,53-21,청학2동사무소,유,6,15,96,129.0659071,35.09214644,청학2동사무소
1600,영도구,청학동,,101-50,청학2동사무소,유,4,13,93,129.0662374,35.09112187,청학2동사무소
1591,영도구,청학동,,69-93,청학2동청동초교입구,유,11,5,57,129.0646701,35.08774663,청학2동청동초교입구
1589,영도구,청학동,,92-19,청학롯데낙천대아파트,유,10,4,45,129.0646407,35.08901244,청학롯데낙천대아파트
1561,영도구,청학동,,533,청학소방PB,유,8,25,202,129.0566851,35.09862935,청학소방PB
1609,영도구,청학동,,533,청학소방PB,유,8,16,126,129.0566696,35.09834031,청학소방PB
1558,영도구,청학동,,217-43,청학시장,유,5,5,22,129.0603426,35.09706254,청학시장
1620,영도구,청학동,,359-30,청학시장,유,6,12,72,129.0593377,35.09753762,청학시장
1621,영도구,청학동,,217-43,청학시장,유,4,11,49,129.0603361,35.09696644,청학시장
1622,영도구,청학동,,217-64,청학시장,유,8,12,100,129.0612748,35.0964821,청학시장
1623,영도구,청학동,,222-71,청학시장,유,6,11,70,129.062165,35.09612663,청학시장
1582,영도구,청학동,,45779,청학주유소,유,10,14,101,129.0651991,35.09331746,청학주유소
3607,사하구,신평동,,370-183,초등학교예정부지,유,6,14,83,128.9623405,35.08229711,초등학교예정부지
1670,동구,수정동,,754-1343,초량6동새마을금고,유,11,9,92,129.0348424,35.12595707,초량6동새마을금고
1656,동구,초량동,,1168-1,초량로타리,유,6,17,87,129.0425156,35.11985747,초량로타리
1662,동구,초량동,,23377,초량로타리,유,7,13,83,129.0417924,35.12045781,초량로타리
1687,동구,초량동,,1147-13,초량로타리,유,6,27,168,129.042374,35.120008,초량로타리
1364,부산진구,초읍동,,549-6,초읍대진약국,유,6,16,95,129.050971,35.18052675,초읍대진약국
1405,부산진구,연지동,,354-2,초읍동은아약국,유,6,10,63,129.0499179,35.17087017,초읍동은아약국
1406,부산진구,연지동,,372-1,초읍동은아약국,유,6,10,59,129.0500554,35.17028327,초읍동은아약국
1407,부산진구,연지동,,350-1,초읍세동한신아파트,유,6,12,72,129.0494742,35.17269196,초읍세동한신아파트
1399,부산진구,초읍동,,364-2,초읍시민도서관,유,8,32,268,129.050716,35.18295687,초읍시민도서관
1408,부산진구,초읍동,,187-19,초읍창곡시장입구,유,6,9,57,129.04812,35.17768021,초읍창곡시장입구
1823,서구,토성동3가,,12451,초장동,유,6,17,106,129.0209753,35.09773354,초장동
1824,서구,토성동3가,,45983,초장동,유,9,17,147,129.0207194,35.0979682,초장동
1036,동래구,안락동,,468-28,충렬초교입구,유,6,7,42,129.1106997,35.19895104,충렬초교입구
1037,동래구,안락동,,469-53,충렬초교입구,유,7,11,73,129.1108156,35.19904581,충렬초교입구
1038,동래구,안락동,,468-28,충렬초교입구,유,6,7,37,129.1107477,35.19915484,충렬초교입구
1069,동래구,안락동,,468-28,충렬초교입구,유,7,11,73,129.1106292,35.19905673,충렬초교입구
1827,서구,토성동4가,,14-123,충무로타리,유,8,22,180,129.0238036,35.09649076,충무로타리
1828,서구,충무동1가,,25-21,충무로타리,유,8,22,176,129.024459,35.0960853,충무로타리
1901,기장군,일광면,신평리,23529,칠암 풍성농원앞(칠암마을회관입구),유,7,9,33,129.258834,35.29701683,칠암 풍성농원앞(칠암마을회관입구)
1930,기장군,일광면,칠암리,153-18,칠암초등학교,유,6,8,46,129.258289,35.29913454,칠암초등학교
1931,기장군,일광면,칠암리,23894,칠암초등학교,유,4,8,35,129.2585425,35.29829337,칠암초등학교
3756,중구,보수동1가,,29312,카톨릭센타,유,8,11,95,129.0289689,35.10389645,카톨릭센타
3745,중구,영주동,,758,코모도호텔,유,7,14,94,129.0351486,35.10988871,코모도호텔
3752,중구,영주동,,18264,코모도호텔,유,6,13,84,129.0355504,35.10873387,코모도호텔
2444,수영구,망미동,,190-13,코스트코 홀세일,유,6,12,63,129.1153996,35.17950814,코스트코 홀세일
2445,수영구,망미동,,190-11,코스트코 홀세일,유,4,10,41,129.1156323,35.17958904,코스트코 홀세일
2447,수영구,망미동,,192-5,코스트코 홀세일,유,4,9,34,129.1155677,35.17941515,코스트코 홀세일
2467,수영구,망미동,,190-13,코스트코 홀세일,유,6,9,58,129.1154418,35.17961265,코스트코 홀세일
2261,사상구,괘법동,,570-4,콘티코(터미널주유소직결),유,8,24,197,128.9784517,35.16295322,콘티코(터미널주유소직결)
2262,사상구,괘법동,,572-1,콘티코(터미널주유소직결),유,20,16,232,128.9808655,35.16259455,콘티코(터미널주유소직결)
3720,사하구,괴정동,,484-36,크로바관광호텔,유,6,19,122,128.9937327,35.0964604,크로바관광호텔
3263,금정구,구서동,,32874,태광산업,유,6,21,104,129.0918627,35.2485921,태광산업
3264,금정구,구서동,,370-2,태광산업,유,4,24,83,129.0918769,35.24981819,태광산업
3423,금정구,구서동,,370-2,태광산업,유,9,25,206,129.091665,35.24992263,태광산업
1522,영도구,동삼동,,952,태종대초교,유,7,10,65,129.081097,35.06510762,태종대초교
2452,수영구,남천동,,204-6,태창카바 (서호병원앞),유,6,14,87,129.1134065,35.14879949,태창카바 (서호병원앞)
2453,수영구,남천동,,203-21,태창카바 (서호병원앞),유,6,10,65,129.1133928,35.14897868,태창카바 (서호병원앞)
2454,수영구,남천동,,204-5,태창카바 (서호병원앞),유,8,17,58,129.1135663,35.1488488,태창카바 (서호병원앞)
2455,수영구,남천동,,204-5,태창카바 (서호병원앞),유,6,14,86,129.1135604,35.14899947,태창카바 (서호병원앞)
2456,수영구,광안동,,182-4,태창카바 (서호병원앞),유,6,14,90,129.1146273,35.15040107,태창카바 (서호병원앞)
2569,연제구,연산동,,411-3,토곡LG아파트,유,5,19,75,129.1040773,35.18527923,토곡LG아파트
2573,연제구,연산동,,272,토곡LG아파트,유,5,17,65,129.1025929,35.18543264,토곡LG아파트
2643,연제구,연산동,,272,토곡LG아파트,유,6,13,81,129.1022828,35.18556336,토곡LG아파트
2644,연제구,연산동,,411-3,토곡LG아파트,유,6,17,104,129.1038712,35.18545704,토곡LG아파트
2673,연제구,연산동,,402,토곡사거리,유,6,20,115,129.1068685,35.18787106,토곡사거리
2674,연제구,연산동,,402,토곡사거리,유,7,15,111,129.1071495,35.18762676,토곡사거리
2675,연제구,연산동,,419-21,토곡사거리,유,10,23,204,129.107389,35.18789997,토곡사거리
2676,연제구,연산동,,402,토곡사거리,유,7,16,107,129.1071579,35.18812358,토곡사거리
1820,서구,아미동1가,,32,토성로타리,유,11,15,163,129.0194526,35.09977194,토성로타리
1821,서구,아미동1가,,32,토성로타리,유,4,10,45,129.0199686,35.0997518,토성로타리
1822,서구,아미동1가,,32,토성로타리,유,6,20,125,129.0198082,35.10114251,토성로타리
1751,서구,토성동3가,,45728,토성초교,유,7,9,64,129.0209535,35.09970377,토성초교
1752,서구,토성동2가,,45883,토성초교,유,9,9,87,129.0220336,35.09965621,토성초교
1753,중구,부평동3가,,80,토성초교,유,7,9,61,129.0233562,35.09960173,토성초교
2951,강서구,봉림동,,768-51,통전마을입구,유,8,37,304,128.9010571,35.17950997,통전마을입구
3289,금정구,구서동,,97-26,파고다맨션,유,7,9,56,129.0867778,35.24298639,파고다맨션
78,해운대구,중동,,1150-8,파라다이스호텔,유,4,8,30,129.1659829,35.16067179,파라다이스호텔
83,해운대구,중동,,1150-8,파라다이스호텔,유,6,11,65,129.1659289,35.16083078,파라다이스호텔
3243,강서구,대저1동,,1691-3,평강삼거리,유,7,25,164,128.9478465,35.2144878,평강삼거리
3244,강서구,대저1동,,1748-3,평강삼거리,유,6,19,105,128.9479282,35.21427412,평강삼거리
3245,강서구,대저1동,,1676-2,평강삼거리,유,7,28,183,128.9498021,35.21411959,평강삼거리
2188,사상구,모라동,,259-6,평화가스삼거리,유,6,13,80,128.9893181,35.19178118,평화가스삼거리
2284,사상구,모라동,,261-3,평화가스삼거리,유,7,14,90,128.9894899,35.19145878,평화가스삼거리
3480,사하구,괴정동,,554-13,평화의원(서약국),유,6,10,60,128.9863123,35.09705281,평화의원(서약국)
3481,사하구,괴정동,,563-58,평화의원(서약국),유,6,9,54,128.9860946,35.09710489,평화의원(서약국)
3662,사하구,괴정동,,553-21,평화의원(서약국),유,5,9,44,128.9861658,35.09696386,평화의원(서약국)
3663,사하구,괴정동,,546-39,평화의원(서약국),유,7,9,62,128.9862316,35.0971693,평화의원(서약국)
2479,수영구,망미동,,417-1,포스코 더# APT 후문,유,6,19,119,129.1081053,35.17396643,포스코 더# APT 후문
246,해운대구,재송동,,1200,포스코아파트 앞,유,8,13,104,129.1224162,35.17913144,포스코아파트 앞
247,해운대구,재송동,,1200,포스코아파트 앞,유,8,13,105,129.122562,35.17920895,포스코아파트 앞
611,북구,구포동,,1271,"포천사거리,직결",유,14,8,99,129.0054091,35.2000337,"포천사거리,직결"
723,북구,구포동,,875-20,"포천사거리,직결",유,8,20,123,129.0057691,35.19871385,"포천사거리,직결"
610,북구,구포동,,1227-33,포천초교,유,14,8,101,129.0079756,35.19604293,포천초교
348,해운대구,좌동,,1390,폭포사입구(46),유,4,19,64,129.1679517,35.18018477,폭포사입구(46)
349,해운대구,좌동,,1390,폭포사입구(46),유,4,21,71,129.1677709,35.18007683,폭포사입구(46)
350,해운대구,좌동,,1390,폭포사입구(46),유,5,7,33,129.1680439,35.17953184,폭포사입구(46)
855,남구,용호동,,486-44,푸른약국,유,6,13,83,129.1110265,35.11631141,푸른약국
334,해운대구,반여동,,543-1,풍산금속사택,유,6,17,100,129.1244053,35.21300342,풍산금속사택
335,해운대구,반여동,,543-1,풍산금속사택,유,14,23,177,129.1247529,35.2130976,풍산금속사택
230,해운대구,반여동,,289,풍산금속앞,유,6,14,84,129.1268791,35.21248407,풍산금속앞
341,해운대구,반여동,,729,풍산금속입구,유,7,27,180,129.1207819,35.21334386,풍산금속입구
342,해운대구,반여동,,729,풍산금속입구,유,6,16,97,129.1210065,35.21327192,풍산금속입구
3460,사하구,하단동,,1193,하구언지하도,유,4,9,34,128.9585775,35.10603011,하구언지하도
3462,사하구,하단동,,1193,하구언지하도,유,4,12,49,128.9586206,35.10665207,하구언지하도
3628,사하구,하단동,,1193,하구언지하도,유,5,17,69,128.9585203,35.1065529,하구언지하도
3629,사하구,하단동,,1193,하구언지하도,유,5,10,36,128.9587056,35.1063912,하구언지하도
3527,사하구,하단동,,636,하남중학교,유,7,15,102,128.9584309,35.0990105,하남중학교
3528,사하구,하단동,,636,하남중학교,유,5,7,32,128.9582614,35.0991947,하남중학교
3529,사하구,하단동,,636,하남중학교,유,7,7,48,128.95809,35.09900119,하남중학교
3622,사하구,하단동,,611-9,하단복개로,유,2,4,7,128.9657201,35.10408997,하단복개로
3623,사하구,하단동,,611-6,하단복개로,유,6,18,104,128.9656757,35.10397776,하단복개로
3624,사하구,하단동,,611-41,하단복개로,유,4,5,21,128.9656115,35.10385778,하단복개로
3625,사하구,하단동,,870-6,하단복개로,유,9,31,269,128.9671632,35.10338537,하단복개로
3626,사하구,하단동,,239-2,하단복개로,유,9,39,344,128.9685798,35.10284298,하단복개로
3451,사하구,하단동,,303-16,하단오거리,유,5,16,62,128.9686278,35.10624331,하단오거리
